Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
63.0,0,17.0,1,1,0,0,0,43.86,736.82,0,1,0,0,0
60.0,0,36.0,1,1,1,2,3,27.85,1010.53,1,1,0,0,0
33.0,1,2.0,1,0,1,0,2,70.59,129.7,1,1,0,1,1
21.0,0,52.0,1,1,1,0,1,73.73,3823.91,0,0,0,0,0
69.0,0,66.0,1,0,1,1,1,53.62,3538.38,0,1,1,1,0
54.0,1,52.0,1,1,1,0,3,117.58,6129.34,1,1,1,1,0
38.0,0,43.0,0,1,1,2,0,75.7,3261.51,1,0,1,0,0
31.0,0,22.0,1,1,1,0,3,108.9,2389.33,1,0,1,1,0
48.0,1,55.0,0,1,0,0,2,77.01,4218.73,1,1,0,1,0
65.0,0,67.0,0,1,1,2,2,38.99,2612.75,0,1,0,1,0
35.0,1,60.0,0,1,0,2,3,117.46,7050.11,1,0,1,1,0
24.0,1,58.0,0,0,1,0,1,108.53,6294.01,0,1,1,0,0
27.0,0,12.0,0,1,0,2,2,67.13,823.62,1,0,1,0,0
24.0,0,69.0,1,1,1,0,3,44.31,3056.07,1,0,0,0,0
50.0,0,39.0,0,0,1,0,1,42.27,1625.71,1,1,0,0,0
40.0,1,13.0,1,1,0,0,2,100.6,1303.73,0,0,0,0,0
38.0,0,41.0,0,1,0,0,2,26.91,1107.86,0,1,1,1,0
36.0,1,57.0,1,0,1,0,0,83.81,4781.04,1,1,0,1,0
65.0,0,53.0,1,1,1,0,2,84.01,4450.76,1,0,1,1,0
36.0,0,12.0,1,1,0,0,2,38.25,455.58,1,1,0,0,0
53.0,0,13.0,1,1,0,2,2,90.49,1156.37,1,1,0,0,0
46.0,1,57.0,1,1,1,0,2,90.54,5161.64,0,0,0,0,0
35.0,0,40.0,1,1,1,2,1,55.0,2196.61,0,0,0,0,0
19.0,0,45.0,0,1,0,1,0,68.34,3077.79,1,1,0,0,0
18.0,1,35.0,1,0,1,0,3,103.28,3619.71,0,0,1,1,0
64.0,1,3.0,1,0,0,0,3,72.32,229.37,0,1,1,0,1
22.0,0,5.0,1,1,1,0,1,81.82,399.54,1,0,0,0,1
37.0,0,11.0,1,1,0,2,2,61.28,661.14,1,0,1,0,0
28.0,0,71.0,1,0,0,0,2,34.96,2476.42,0,0,1,1,0
59.0,1,56.0,1,1,0,0,1,119.81,6702.0,0,0,0,0,0
19.0,1,10.0,1,1,1,2,1,73.15,723.25,1,1,0,0,1
20.0,1,34.0,1,1,1,1,2,53.64,1838.21,0,1,0,1,0
40.0,1,67.0,0,0,1,0,2,91.38,6123.94,1,1,1,0,0
29.0,0,31.0,1,1,0,0,3,82.08,2564.2,0,0,1,1,0
37.0,1,71.0,1,0,0,2,2,43.29,3073.56,0,1,0,1,0
22.0,1,66.0,0,1,1,2,0,107.69,7095.82,0,0,0,0,0
54.0,1,70.0,0,1,0,0,2,27.09,1888.22,0,0,0,1,0
55.0,0,41.0,1,1,0,0,2,80.57,3313.61,1,1,0,0,0
47.0,0,63.0,1,1,1,2,3,67.79,4259.43,0,0,0,0,0
26.0,1,32.0,0,0,1,1,1,51.82,1663.82,0,0,1,0,0
51.0,1,20.0,1,0,0,2,3,102.64,2049.23,1,1,1,0,0
43.65553060078607,0,57.0,0,1,1,0,2,85.63,4871.61,0,0,1,1,0
52.0,0,50.0,1,0,0,2,1,95.95,4811.37,0,1,0,0,0
69.0,0,25.0,1,0,1,0,3,61.47,1530.86,1,1,1,0,0
39.0,0,12.0,1,1,0,0,2,114.24,1362.6,1,0,0,0,0
61.0,0,71.0,1,1,1,1,2,54.47,3866.58,0,0,0,0,0
41.0,0,39.0,1,1,1,0,2,73.1,2845.82,0,1,1,0,0
34.0,0,17.0,1,1,1,2,3,113.37,1949.44,0,0,0,0,0
27.0,0,45.0,0,1,1,0,3,28.32,1285.0,0,1,0,0,0
47.0,1,11.0,1,1,1,2,2,30.88,333.77,0,0,0,0,0
63.0,1,70.0,1,1,1,0,2,119.42,2132.26,0,0,0,0,0
40.0,1,23.0,1,0,0,1,2,117.14,2674.03,1,1,1,1,0
49.0,1,70.0,1,0,0,0,2,97.17,6803.27,0,0,1,0,0
34.0,1,38.0,0,1,1,1,2,68.42,2592.49,1,1,1,0,0
67.0,1,2.0,0,1,0,1,2,70.61,142.1,1,1,0,0,1
68.0,0,37.0,0,1,1,0,1,45.72,1671.98,1,0,0,1,0
34.0,0,49.0,1,1,0,0,3,63.27,3099.96,1,1,0,0,0
31.0,1,52.0,1,1,0,0,2,63.13,3299.75,1,0,1,0,0
26.0,1,33.0,1,1,1,2,0,23.61,779.67,1,0,0,1,0
57.0,0,22.0,1,1,0,0,2,65.32,1429.29,1,1,0,0,0
19.0,0,5.0,1,1,0,0,0,67.98,339.7,1,1,0,0,0
62.0,0,18.0,1,1,1,0,0,86.58,1557.8,1,1,1,0,0
42.0,1,38.0,0,1,0,2,0,71.65,2744.62,0,1,0,1,0
56.0,0,37.0,1,0,0,0,0,106.17,3924.96,0,1,1,0,0
26.0,1,64.0,0,0,1,0,2,56.76,3620.61,0,1,1,1,0
39.0,1,10.0,0,1,0,1,0,60.97,609.91,1,0,1,0,0
60.0,0,42.0,1,1,0,1,2,77.15,3242.26,0,0,1,1,0
63.0,0,48.0,1,1,1,0,2,40.27,1938.58,1,1,0,0,0
21.0,1,44.0,1,1,1,2,1,59.35,2618.96,1,1,1,1,0
43.0,0,16.0,1,1,1,1,3,88.62,1437.48,0,0,0,0,0
46.0,0,54.0,1,1,0,0,1,61.18,3297.76,0,0,1,0,0
62.0,1,35.0,1,0,0,0,2,110.66,3866.23,0,1,1,0,0
51.0,0,28.0,1,1,1,2,3,81.53,2264.3,0,0,1,1,0
40.0,1,2.0,1,0,0,0,2,35.38,77.38,1,0,1,1,0
54.0,1,13.0,1,1,0,0,2,68.74,884.75,0,0,1,0,0
28.0,0,41.0,0,1,0,0,2,96.48,3964.6,0,1,0,1,0
23.0,1,59.0,1,1,1,1,2,84.33,4970.55,0,0,0,1,0
35.0,1,69.0,1,1,1,0,2,108.53,2132.26,0,1,1,0,0
38.0,0,53.0,1,1,0,1,0,95.0,5020.66,1,0,1,0,0
59.0,0,45.0,1,1,1,0,2,26.16,1187.43,1,1,1,1,0
53.0,0,20.0,1,1,0,1,1,31.25,634.04,1,0,0,0,0
58.0,1,24.0,0,1,0,1,2,84.97,2044.55,1,0,0,0,0
55.0,1,61.0,1,1,1,0,2,43.84,2663.07,1,0,0,1,0
51.0,0,58.0,1,0,0,2,2,78.78,4574.55,1,0,1,0,0
34.0,1,27.0,0,1,1,0,1,99.22,2680.21,0,1,1,1,0
54.0,0,26.0,1,1,1,1,2,77.69,2001.64,0,0,1,1,0
42.0,0,7.0,1,1,1,0,2,61.55,446.43,0,0,0,1,0
55.0,1,42.0,0,0,1,0,0,84.63,3551.0,1,1,1,1,0
29.0,0,47.0,1,1,1,2,2,34.36,1629.73,1,0,0,0,0
40.0,1,53.0,1,1,0,2,0,92.32,4892.28,0,0,0,1,0
59.0,1,59.0,1,1,0,0,2,89.7,5302.12,1,0,0,0,0
39.0,0,38.0,1,1,1,0,3,71.44,2706.12,0,0,1,0,0
38.0,1,69.0,0,1,0,0,2,47.88,3305.86,0,0,0,0,0
44.0,0,53.0,0,0,1,2,3,99.76,5288.72,1,0,1,0,0
48.0,1,15.0,1,0,1,0,0,71.06,1062.66,0,0,0,0,0
23.0,1,26.0,1,1,0,0,0,25.92,665.23,1,0,1,1,0
44.0,1,48.0,1,1,0,0,3,111.86,5338.61,0,0,1,0,0
57.0,0,19.0,1,1,0,2,1,96.77,1830.17,1,0,1,0,0
51.0,1,9.0,1,1,1,0,2,78.48,713.33,1,1,0,1,1
29.0,0,64.0,1,0,0,0,2,63.68,4061.57,0,1,1,0,0
62.0,1,54.0,0,1,0,0,0,115.99,6251.58,0,0,0,0,0
24.0,1,51.0,0,1,0,0,0,97.5,4958.15,0,0,1,1,0
27.0,0,39.0,0,1,1,1,2,73.5,2868.59,1,1,1,0,0
62.0,0,4.0,1,0,1,2,0,85.32,332.35,0,1,0,1,1
34.0,0,3.0,0,1,0,2,2,48.08,156.44,0,1,1,1,0
43.0,0,64.0,1,1,0,0,0,39.57,2539.83,0,0,0,0,0
38.0,0,29.0,1,1,1,2,1,47.33,1374.57,0,0,0,0,0
45.0,1,11.0,1,1,1,0,3,49.31,545.45,0,0,0,1,0
63.0,1,58.0,1,0,1,0,2,93.97,5442.63,0,1,1,0,0
19.0,0,27.0,1,1,1,2,0,34.01,910.64,0,1,0,0,0
60.0,1,21.0,1,1,1,0,0,97.76,2060.07,1,1,0,0,0
18.0,1,39.0,1,1,1,0,2,72.34,2830.39,1,1,0,1,0
68.0,1,46.0,1,0,1,2,3,58.46,2696.18,0,0,1,0,0
53.0,0,66.0,1,1,1,0,1,50.04,3297.93,0,1,0,0,0
68.0,1,36.0,1,1,1,1,2,71.32,2563.61,0,1,0,0,0
43.0,1,65.0,1,1,1,2,2,51.75,3354.43,1,1,0,0,0
46.0,1,63.0,1,1,1,0,2,62.95,3973.53,1,1,0,0,0
38.0,0,35.0,1,0,0,0,3,93.9,3266.89,1,1,0,1,0
28.0,1,31.0,1,0,1,0,1,82.6,2538.56,1,1,1,0,0
43.65553060078607,1,28.0,1,1,0,0,0,94.8,2634.35,1,1,1,1,0
28.0,0,1.0,1,1,1,0,2,91.3,69.87,0,1,1,1,1
53.0,0,25.0,1,0,0,1,0,101.51,2551.32,1,1,1,1,0
66.0,1,43.0,1,1,1,0,0,40.17,1735.18,0,0,0,0,0
56.0,1,67.0,1,1,1,0,2,119.51,2132.26,1,0,0,1,0
57.0,0,63.0,1,1,1,0,2,67.58,4256.48,0,0,0,1,0
52.0,0,51.0,1,1,0,0,2,91.82,4697.48,0,0,0,1,0
51.0,0,2.0,0,1,1,2,3,87.78,180.56,1,0,1,1,1
64.0,0,64.0,1,0,1,0,2,76.62,4924.82,0,1,1,0,0
41.0,0,69.0,1,0,1,2,3,119.58,2132.26,0,1,0,0,0
39.0,0,9.0,0,1,0,0,1,41.73,369.02,1,1,0,1,0
22.0,0,2.0,1,1,1,0,2,62.17,113.53,0,1,0,1,0
50.0,1,34.0,1,1,1,0,1,32.77,1114.42,1,0,0,0,0
43.65553060078607,0,60.0,1,1,1,0,2,38.18,2300.16,0,1,1,0,0
64.0,0,61.0,1,1,1,1,0,91.3,5570.29,0,0,0,0,0
37.0,1,31.0,1,1,0,0,2,20.48,631.3,0,1,0,1,0
36.0,0,10.0,1,0,1,2,2,108.98,1102.37,1,0,1,0,1
52.0,0,36.0,1,0,1,0,3,83.32,3004.81,1,0,1,0,0
69.0,1,49.0,0,1,0,2,3,64.09,3139.28,1,0,0,0,0
60.0,0,70.0,1,1,0,0,0,53.14,3712.13,1,0,0,1,0
34.0,1,49.0,1,1,1,0,0,32.63,1596.33,1,1,1,1,0
62.0,1,3.0,1,0,0,0,3,112.16,341.21,1,0,0,0,1
60.0,1,5.0,1,1,1,0,1,91.23,448.35,0,1,0,1,1
43.65553060078607,1,61.0,1,1,1,2,3,53.64,3259.7,0,0,0,1,0
26.0,0,26.0,1,1,0,0,2,27.09,699.54,1,1,0,0,0
43.0,1,5.0,1,0,0,0,2,52.57,262.36,1,1,0,0,0
19.0,1,15.0,1,0,1,0,2,38.46,590.53,1,0,0,0,0
26.0,0,16.0,1,1,1,0,0,98.63,1566.48,1,1,1,0,0
26.0,1,1.0,1,0,1,2,2,91.96,94.23,1,1,0,0,1
57.0,1,16.0,0,1,1,1,2,69.82,1114.34,1,1,1,0,0
34.0,1,37.0,1,1,1,1,2,108.58,4015.18,0,0,1,0,0
18.0,1,3.0,0,0,1,0,3,38.07,129.6,0,0,0,0,0
42.0,0,52.0,0,0,0,2,2,65.2,3391.21,1,0,0,0,0
60.0,1,47.0,1,1,0,1,2,91.06,4270.68,0,0,0,1,0
57.0,0,13.0,1,1,1,0,3,26.78,357.03,1,1,1,0,0
59.0,0,55.0,1,0,1,0,0,57.27,3158.0,0,0,0,1,0
42.0,1,21.0,1,0,1,2,2,77.17,1610.56,1,0,1,0,0
56.0,1,66.0,1,0,1,0,3,56.68,3728.95,1,0,1,1,0
52.0,1,54.0,1,1,1,1,2,68.02,3677.19,1,1,0,0,0
20.0,1,27.0,1,0,0,0,1,80.81,2181.54,1,1,1,1,0
67.0,0,38.0,1,0,1,0,2,56.84,2155.21,0,1,0,0,0
54.0,0,58.0,1,1,0,1,1,30.6,1785.36,0,1,0,1,0
61.0,0,62.0,1,0,0,1,1,33.94,2098.36,0,1,0,0,0
61.0,1,46.0,1,1,1,0,0,72.7,3348.42,1,1,1,0,0
68.0,0,11.0,0,1,1,1,2,37.47,423.92,0,1,1,1,0
47.0,1,8.0,0,1,0,0,3,108.98,868.45,0,1,0,1,1
55.0,1,71.0,0,1,0,1,2,103.42,7324.53,0,0,0,0,0
51.0,1,64.0,0,1,0,2,1,54.9,3509.57,0,0,0,0,0
29.0,1,21.0,1,0,1,2,0,103.1,2166.99,0,1,1,1,0
36.0,1,63.0,0,1,1,0,1,73.32,4629.19,0,0,0,1,0
54.0,0,64.0,0,1,1,0,0,35.91,2293.03,0,0,1,0,0
61.0,0,20.0,0,0,0,2,3,81.42,1645.63,1,0,0,1,0
66.0,1,8.0,0,1,0,0,3,87.95,690.61,1,0,0,0,1
34.0,0,58.0,0,1,0,0,2,28.39,1648.26,0,1,1,0,0
27.0,1,46.0,1,1,1,2,3,51.45,2364.31,0,0,0,1,0
66.0,1,31.0,1,1,0,0,0,20.54,650.21,1,1,0,0,0
64.0,1,9.0,0,1,1,0,1,51.64,450.02,0,1,0,0,0
29.0,0,15.0,1,0,1,0,3,53.54,807.36,1,0,0,0,0
33.0,1,26.0,1,1,1,0,1,83.02,2156.08,1,0,0,0,0
41.0,1,10.0,0,0,0,0,1,39.9,414.29,1,1,0,0,0
36.0,0,29.0,1,1,0,2,3,23.01,659.0,0,0,1,0,0
25.0,0,36.0,1,1,1,0,2,51.56,2132.26,1,1,1,0,0
48.0,0,37.0,1,1,0,0,0,102.56,3786.34,1,0,1,1,0
38.0,1,71.0,1,0,1,2,3,59.91,4255.49,1,1,1,1,0
34.0,1,23.0,0,1,1,1,2,61.51,1411.04,0,1,0,0,0
40.0,0,41.0,1,1,1,1,2,66.9,2739.05,0,0,0,0,0
54.0,1,28.0,1,1,1,0,1,95.18,2645.17,1,1,0,1,0
33.0,0,48.0,1,1,1,2,2,68.0,3268.15,0,1,1,0,0
23.0,0,38.0,0,1,1,0,0,29.13,1096.12,0,1,0,0,0
25.0,1,31.0,1,1,0,0,1,40.64,1248.67,1,1,0,1,0
42.0,1,14.0,1,1,1,0,2,38.79,527.51,0,0,1,1,0
35.0,0,29.0,1,0,0,0,3,70.79,2042.35,1,1,0,1,0
42.0,0,51.0,0,1,1,0,2,22.99,1177.49,1,0,0,0,0
29.0,0,49.0,1,1,0,1,3,48.36,2374.15,0,1,0,0,0
32.0,0,43.0,1,1,0,0,2,80.72,3477.6,0,1,0,1,0
43.0,1,5.0,1,1,0,1,1,55.47,267.08,1,1,0,0,0
58.0,0,42.0,1,0,1,0,3,90.77,3814.49,1,0,0,0,0
62.0,0,7.0,1,1,0,0,0,59.12,407.69,0,1,1,0,0
43.0,0,42.0,1,1,1,0,3,69.59,4962.61,0,1,0,1,0
64.0,1,36.0,1,0,0,2,2,116.54,4199.7,1,1,0,0,0
49.0,1,27.0,1,1,1,2,1,99.98,2692.89,1,0,0,1,0
27.0,0,58.0,1,1,1,2,0,115.44,6705.93,1,1,1,1,0
33.0,1,46.0,0,1,1,1,2,40.48,1867.15,1,0,0,1,0
24.0,1,66.0,1,0,0,1,1,95.09,6262.07,0,1,0,1,0
34.0,1,25.0,1,0,1,1,0,52.17,1287.53,0,1,1,0,0
40.0,0,27.0,1,0,0,1,3,92.53,2484.83,1,1,0,0,0
43.0,0,1.0,1,1,0,0,0,57.39,73.88,0,1,0,0,0
38.0,1,42.0,1,0,0,0,2,48.94,2045.33,1,0,0,1,0
39.0,0,52.0,1,1,1,0,3,115.88,6044.52,0,0,1,0,0
24.0,0,25.0,0,1,0,0,2,40.99,1014.08,1,1,1,0,0
31.0,1,54.0,1,0,1,0,3,95.86,5164.7,1,1,0,1,0
32.0,1,67.0,0,1,1,0,2,87.47,5869.29,1,1,0,1,0
24.0,0,6.0,1,1,0,0,1,50.35,311.36,0,1,1,0,0
26.0,1,58.0,1,1,0,0,0,65.83,3823.7,1,1,1,1,0
43.65553060078607,0,70.0,1,1,0,2,2,34.29,2407.06,1,0,1,0,0
65.0,0,53.0,1,0,1,0,1,112.12,5934.34,1,1,0,0,0
25.0,1,66.0,0,1,1,0,3,116.81,2132.26,1,0,0,1,0
67.0,0,58.0,0,1,1,2,0,93.25,5410.9,1,1,0,0,0
40.0,0,2.0,1,1,1,0,2,104.94,206.23,0,1,0,1,1
46.0,1,22.0,1,0,1,0,1,28.26,622.67,1,1,0,1,0
35.0,1,37.0,0,0,1,0,1,58.4,2171.41,0,1,0,1,0
48.0,1,20.0,1,1,0,0,2,53.08,1065.52,0,1,1,0,0
47.0,0,24.0,1,0,0,0,1,76.5,1814.42,0,1,0,1,0
69.0,1,65.0,1,0,0,0,2,38.34,2501.01,0,1,0,0,0
56.0,1,65.0,1,1,0,0,1,76.34,4970.25,0,0,0,1,0
52.0,1,1.0,1,1,1,2,3,85.44,81.65,0,1,0,1,1
35.0,1,3.0,1,1,1,0,2,33.24,100.89,1,0,1,1,0
59.0,0,46.0,1,0,0,1,0,33.17,1526.95,0,1,1,0,0
56.0,0,55.0,0,1,1,0,0,23.54,1274.91,0,0,0,0,0
34.0,1,64.0,1,1,1,0,2,96.09,6145.74,1,1,1,0,0
31.0,0,45.0,1,1,1,2,2,53.1,2385.87,1,1,1,1,0
48.0,1,26.0,1,0,1,0,2,42.54,1104.45,0,0,0,1,0
41.0,1,65.0,1,1,0,2,2,97.81,6352.39,0,1,0,0,0
52.0,0,24.0,0,0,0,0,2,34.33,830.55,1,0,1,1,0
61.0,0,35.0,0,0,0,2,2,62.72,2187.11,0,0,1,1,0
62.0,1,24.0,1,1,1,0,2,94.48,2276.62,1,1,1,1,0
51.0,1,28.0,1,1,1,0,1,77.38,2172.8,1,0,0,0,0
20.0,0,16.0,1,1,0,1,0,75.4,1220.0,0,0,0,0,0
54.0,1,59.0,1,0,1,1,2,35.75,2126.59,0,0,1,1,0
60.0,0,54.0,1,1,1,0,1,38.09,2074.26,0,0,0,0,0
57.0,1,16.0,1,1,0,2,0,78.26,1240.3,1,1,1,0,0
43.0,1,15.0,1,1,0,0,3,22.36,338.84,0,1,1,1,0
40.0,0,11.0,1,1,0,0,3,106.91,1168.83,1,0,0,1,1
61.0,0,65.0,1,0,1,0,3,55.05,3611.05,0,1,1,0,0
56.0,0,68.0,1,1,1,1,2,61.66,4199.02,1,1,0,0,0
32.0,0,43.0,0,0,0,2,2,45.84,1985.28,1,1,0,1,0
66.0,0,69.0,1,1,1,0,3,107.67,7433.58,0,0,1,0,0
43.65553060078607,0,13.0,0,1,0,0,3,84.25,1068.9,1,1,0,0,0
43.65553060078607,0,10.0,1,0,1,1,0,64.99,642.06,0,0,0,0,0
39.0,1,41.0,0,1,0,0,2,78.53,3212.87,1,1,0,1,0
42.0,1,50.0,1,0,0,0,0,58.04,2898.1,1,1,0,1,0
30.0,1,71.0,1,1,1,0,3,66.56,4729.36,1,0,0,0,0
35.0,0,59.0,1,1,1,0,2,55.76,3294.85,0,0,1,0,0
50.0,0,39.0,0,1,0,0,2,61.07,2355.46,1,1,0,1,0
33.0,0,3.0,0,0,0,0,1,51.5,152.13,0,1,1,0,0
43.65553060078607,1,7.0,1,0,1,1,1,27.76,189.46,0,1,1,0,0
59.0,0,49.0,0,1,0,1,0,23.73,1176.58,1,0,0,0,0
61.0,0,26.0,1,1,1,0,0,37.41,978.58,1,1,1,1,0
19.0,1,33.0,1,1,1,0,2,45.16,1488.45,1,1,1,0,0
52.0,0,48.0,1,1,1,0,1,109.05,5236.64,0,0,0,0,0
59.0,1,2.0,1,0,0,0,2,81.12,145.37,1,1,0,1,1
51.0,1,71.0,1,1,1,1,2,115.83,2132.26,1,1,1,1,0
47.0,0,32.0,0,0,1,2,2,53.96,1722.76,1,0,1,1,0
30.0,0,4.0,0,1,0,1,3,60.17,232.61,0,0,1,0,0
30.0,0,20.0,0,0,1,1,0,91.98,1852.74,0,0,1,1,0
35.0,1,36.0,0,1,1,0,1,77.79,2803.18,0,1,0,0,0
49.0,1,32.0,0,1,1,0,3,72.79,2322.63,0,0,0,0,0
43.65553060078607,1,28.0,1,0,0,2,1,77.56,2165.64,1,0,0,0,0
52.0,0,1.0,1,1,1,2,3,78.41,82.07,1,1,0,0,1
56.0,0,60.0,1,0,0,0,2,96.57,5797.08,0,0,0,0,0
63.0,0,56.0,1,0,0,0,2,86.81,4861.65,0,1,0,1,0
69.0,0,35.0,1,1,0,1,0,115.73,4038.52,1,0,0,0,0
43.65553060078607,1,30.0,1,1,0,0,2,114.8,3433.45,1,0,0,1,0
66.0,1,54.0,0,1,1,1,3,62.19,3350.78,0,0,0,1,0
46.0,1,36.0,1,1,1,2,2,23.57,846.56,1,1,0,1,0
61.0,1,55.0,0,1,0,0,3,21.11,1160.64,1,0,0,0,0
33.0,0,58.0,0,1,0,2,0,32.32,1872.96,0,1,0,1,0
61.0,0,65.0,1,1,1,2,2,27.49,1785.71,0,0,1,0,0
64.0,0,69.0,1,1,1,2,2,57.34,3975.27,1,0,0,0,0
27.0,1,51.0,1,1,1,0,2,25.29,1298.28,1,1,0,1,0
47.0,1,22.0,0,1,1,0,2,82.49,1826.66,1,1,0,0,0
42.0,0,53.0,1,1,1,0,2,39.02,2072.7,0,0,0,0,0
56.0,0,36.0,1,1,1,0,3,71.4,2571.12,0,1,0,1,0
37.0,1,68.0,1,1,1,0,0,30.31,2065.18,0,0,1,0,0
22.0,0,36.0,1,1,1,0,2,102.77,3701.98,1,1,0,0,0
18.0,1,52.0,1,1,1,1,3,98.0,5104.08,1,0,1,1,0
47.0,1,53.0,0,1,0,0,3,58.65,3098.7,0,1,0,1,0
66.0,1,50.0,1,0,0,0,2,111.06,5560.25,1,0,1,0,0
20.0,0,41.0,1,1,0,0,3,38.57,1583.04,0,0,1,0,0
62.0,0,18.0,1,1,1,1,2,101.39,1806.95,0,0,1,0,0
31.0,1,22.0,1,0,1,1,3,74.59,1641.84,1,1,0,1,0
43.65553060078607,0,66.0,1,0,0,0,2,52.96,3482.3,0,0,1,0,0
67.0,1,21.0,1,1,0,2,2,28.44,591.89,1,1,1,1,0
21.0,1,44.0,1,1,1,0,0,37.13,1632.13,0,0,1,0,0
35.0,1,47.0,1,1,1,0,3,106.29,4980.56,1,0,1,0,0
54.0,1,39.0,1,1,1,1,2,80.69,3146.37,0,1,1,0,0
42.0,0,29.0,0,0,1,1,0,43.71,1268.27,0,1,1,1,0
65.0,1,54.0,0,1,1,0,3,69.59,3765.41,1,1,0,0,0
18.0,1,17.0,1,0,0,2,3,30.78,518.72,1,0,0,1,0
63.0,0,60.0,1,1,1,2,0,29.88,1795.54,1,0,0,1,0
32.0,1,31.0,1,0,0,0,1,110.78,3433.23,1,1,0,0,0
43.65553060078607,1,49.0,1,1,0,0,1,65.79,3219.53,0,1,0,0,0
32.0,0,2.0,0,1,0,0,0,56.16,95.61,1,0,0,0,0
66.0,0,48.0,0,1,0,0,1,114.91,5514.56,1,1,1,0,0
41.0,0,14.0,1,1,0,0,2,59.9,846.05,1,1,0,1,0
21.0,1,59.0,0,1,1,1,3,53.62,3154.24,0,1,1,0,0
29.0,0,58.0,1,0,0,0,2,47.3,2741.22,0,1,0,0,0
54.0,0,58.0,0,1,0,1,2,76.51,4436.88,1,0,0,1,0
54.0,1,51.0,1,0,1,0,3,75.84,3878.86,0,0,1,0,0
60.0,1,2.0,1,1,0,0,0,21.62,43.54,0,1,0,0,0
23.0,1,41.0,1,1,0,0,3,85.41,2132.26,1,0,0,0,0
56.0,1,16.0,1,0,0,0,0,98.83,1581.19,0,1,1,0,0
63.0,1,4.0,0,1,1,0,3,81.6,321.48,1,0,0,1,1
41.0,0,12.0,1,1,1,1,3,106.99,1272.54,1,1,0,1,0
28.0,0,29.0,1,1,1,1,2,47.64,1378.71,0,0,1,1,0
30.0,0,7.0,1,1,1,0,2,39.2,278.33,1,1,1,1,0
51.0,1,14.0,1,0,1,1,2,89.73,1257.45,0,1,0,0,0
42.0,1,12.0,0,1,1,0,0,38.86,481.12,1,0,0,1,0
24.0,1,5.0,1,1,0,0,2,29.11,155.01,1,1,1,0,0
69.0,0,32.0,1,0,1,0,2,29.66,961.53,0,0,0,1,0
21.0,0,43.0,1,1,1,1,0,96.84,4143.8,0,0,1,0,0
25.0,1,69.0,0,1,1,0,3,22.87,1593.82,0,0,0,1,0
37.0,0,45.0,1,0,1,0,3,48.95,2205.42,1,1,0,0,0
46.0,1,9.0,1,1,1,0,2,32.92,300.37,0,1,0,1,0
68.0,0,49.0,0,0,1,2,3,95.49,4687.97,0,0,0,1,0
62.0,0,33.0,1,1,1,1,2,70.35,2321.76,1,1,1,0,0
63.0,0,18.0,1,0,1,1,1,40.55,719.2,0,0,1,0,0
27.0,1,9.0,1,0,1,1,0,95.04,869.83,0,0,0,0,1
60.0,0,62.0,1,1,1,0,2,95.04,5884.8,1,0,1,0,0
51.0,0,57.0,1,1,1,1,0,72.3,4111.24,1,0,0,0,0
43.0,1,29.0,1,1,1,2,2,47.58,1377.48,1,1,0,0,0
58.0,0,25.0,1,0,1,0,2,78.63,1961.89,0,0,1,0,0
66.0,1,15.0,0,1,0,0,2,113.35,1700.29,1,0,0,1,0
20.0,1,6.0,1,1,0,0,2,25.16,149.98,0,1,1,0,0
23.0,1,42.0,1,1,1,0,0,46.69,1974.45,1,1,0,0,0
22.0,1,29.0,1,0,1,2,0,48.5,1411.09,0,0,1,0,0
22.0,1,4.0,1,1,0,0,0,83.18,324.14,1,0,1,0,1
64.0,0,57.0,1,1,1,0,2,85.12,4844.63,0,1,0,1,0
40.0,1,49.0,1,1,0,2,3,40.63,1986.99,1,0,0,0,0
66.0,1,44.0,1,1,0,0,0,41.61,1827.0,0,1,0,0,0
26.0,1,14.0,1,1,0,0,0,112.82,1574.33,0,0,0,0,0
52.0,1,3.0,0,1,0,2,0,95.63,275.87,0,0,0,0,1
37.0,0,62.0,1,0,0,0,2,113.43,7035.56,1,1,0,1,0
66.0,1,64.0,1,0,0,1,0,102.97,6585.52,1,1,1,1,0
59.0,0,45.0,1,1,0,0,3,60.21,2699.93,0,0,1,0,0
52.0,1,58.0,1,1,0,0,0,32.19,1871.87,1,0,1,1,0
67.0,0,20.0,1,1,0,0,3,82.96,1667.68,1,1,1,0,0
35.0,1,58.0,0,1,1,0,1,55.2,3199.14,0,0,1,0,0
34.0,1,57.0,1,1,1,2,2,62.54,3582.59,1,1,1,1,0
43.65553060078607,0,68.0,1,1,0,2,0,62.59,4278.28,1,1,0,1,0
20.0,1,52.0,0,1,1,2,3,113.65,5914.77,0,0,1,0,0
49.0,0,37.0,0,0,0,0,2,26.89,990.24,1,1,0,1,0
52.0,1,8.0,1,0,0,2,2,39.31,317.17,1,0,0,1,0
55.0,0,44.0,1,1,0,1,0,80.79,3542.52,0,0,0,0,0
30.0,1,5.0,0,1,0,0,2,108.38,533.18,1,0,1,0,1
43.65553060078607,1,69.0,1,0,0,1,2,111.79,2132.26,0,1,0,0,0
42.0,0,31.0,1,0,1,0,1,75.87,2345.69,1,0,0,0,0
26.0,1,45.0,1,1,0,0,0,23.46,1043.37,0,0,0,0,0
