Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,MonthlyCharges_Contract,TenuretoAgeRatio,MonthlyTotallyChargesRatio,TotalServiceUsage
36.0,1,27.0,1,1,1,0,3,21.65,586.71,1,1,0,0,0.0,0.75,0.036900683472243526,3
43.65553060078607,0,63.0,0,1,0,2,2,31.82,2011.36,0,0,0,1,63.64,1.4431161214397337,0.01582014159573622,1
63.0,1,12.0,1,0,0,0,0,100.08,1208.24,1,1,1,0,0.0,0.19047619047619047,0.08283122558432099,1
38.0,1,51.0,1,1,1,0,2,56.96,2132.26,1,1,1,0,0.0,1.3421052631578947,0.02671344019960042,3
43.0,0,28.0,1,0,1,0,2,67.96,1891.73,0,0,0,0,0.0,0.6511627906976745,0.03592478842118061,2
18.0,0,37.0,1,1,0,2,1,87.6,3247.72,1,1,1,1,175.2,2.0555555555555554,0.026972768588425112,2
22.0,0,44.0,0,1,1,2,3,36.53,1615.24,1,1,1,0,73.06,2.0,0.022615834179440828,2
21.0,0,5.0,0,0,0,0,0,37.32,154.49,1,1,1,0,0.0,0.23809523809523808,0.2415690335944074,0
37.0,0,16.0,0,0,1,1,3,85.79,1384.39,1,1,0,1,85.79,0.43243243243243246,0.06196953170710566,1
54.0,1,51.0,1,0,1,0,3,75.84,3878.86,0,0,1,0,0.0,0.9444444444444444,0.019552136452462836,2
62.0,1,21.0,1,0,1,0,1,100.03,2097.19,0,0,1,1,0.0,0.3387096774193548,0.04769715667154621,2
52.0,0,52.0,0,1,0,0,1,35.01,1828.76,1,1,0,0,0.0,1.0,0.019144119512675254,1
23.0,1,59.0,1,1,1,1,2,84.33,4970.55,0,0,0,1,84.33,2.5652173913043477,0.01696592932371669,3
45.0,1,52.0,1,1,1,1,2,103.14,5362.72,0,1,0,1,103.14,1.1555555555555554,0.019232777396545036,3
55.0,0,46.0,0,1,0,0,2,88.64,4089.86,1,1,0,0,0.0,0.8363636363636363,0.021673113505107755,1
47.0,1,49.0,0,1,1,2,2,102.27,5023.37,1,0,0,1,204.54,1.0425531914893618,0.02035884276889817,2
42.0,0,46.0,0,1,0,1,2,36.65,1686.89,0,0,0,1,36.65,1.0952380952380953,0.02172637219972849,1
44.0,1,40.0,1,1,1,1,2,76.1,3050.7,0,0,0,1,76.1,0.9090909090909091,0.024945094568459697,3
34.0,1,67.0,1,0,1,2,2,56.86,3801.96,1,0,0,1,113.72,1.9705882352941178,0.014955444034129765,2
26.0,1,4.0,0,0,1,2,0,98.69,399.02,1,0,1,0,197.38,0.15384615384615385,0.24733096085409254,1
43.65553060078607,1,41.0,1,1,0,0,2,47.53,1940.96,1,1,1,0,0.0,0.9391708091909378,0.02448788228505482,2
65.0,0,10.0,0,0,1,1,2,58.25,585.97,1,0,0,1,58.25,0.15384615384615385,0.09940781951294435,1
67.0,0,17.0,1,1,1,0,1,66.82,1126.21,1,1,0,0,0.0,0.2537313432835821,0.059331740971932403,3
67.0,0,43.0,1,0,1,0,3,98.57,4249.62,0,0,0,1,0.0,0.6417910447761194,0.0231950150837016,2
35.0,0,40.0,1,1,1,2,1,55.0,2196.61,0,0,0,0,110.0,1.1428571428571428,0.025038582178902945,3
30.0,1,7.0,0,1,1,2,3,38.48,268.66,1,1,0,0,76.96,0.23333333333333334,0.14322936053003793,2
64.0,0,36.0,1,1,0,0,2,109.79,3949.33,0,1,0,0,0.0,0.5625,0.027799652092886644,2
45.0,1,30.0,1,1,1,0,2,65.77,1977.72,1,0,1,0,0.0,0.6666666666666666,0.03325546589001476,3
29.0,0,64.0,1,0,0,0,2,63.68,4061.57,0,1,1,0,0.0,2.206896551724138,0.01567866613156981,1
52.0,0,67.0,0,1,0,0,2,114.81,2132.26,0,1,1,1,0.0,1.2884615384615385,0.0538442779023196,1
43.65553060078607,1,4.0,1,0,1,0,1,82.27,328.08,1,1,0,0,0.0,0.09162642040887198,0.25076200926603265,2
66.0,0,70.0,0,1,0,0,0,38.11,2681.67,0,1,0,0,0.0,1.0606060606060606,0.014211293708771026,1
63.0,1,39.0,0,1,0,2,1,22.13,870.37,1,0,0,1,44.26,0.6190476190476191,0.025425968266369475,1
52.0,1,35.0,1,1,1,2,0,67.42,2369.62,1,1,0,0,134.84,0.6730769230769231,0.028451819279040523,3
52.0,0,59.0,1,0,1,2,2,23.98,1418.72,1,1,1,1,47.96,1.1346153846153846,0.016902560054133303,2
43.0,0,7.0,0,1,1,1,1,50.23,362.48,1,1,0,1,50.23,0.16279069767441862,0.13857316265725003,2
48.0,1,60.0,0,0,1,2,2,64.33,3863.6,0,1,0,0,128.66,1.25,0.016650274355523347,1
57.0,1,47.0,1,0,0,0,3,55.04,2613.12,0,1,0,0,0.0,0.8245614035087719,0.021062943913788882,1
38.0,1,43.0,1,1,0,2,3,79.76,3437.48,1,0,0,0,159.52,1.131578947368421,0.023203044090438347,2
53.0,1,58.0,1,1,0,0,0,27.22,1570.9,0,0,0,0,0.0,1.0943396226415094,0.01732764657202877,2
34.0,1,59.0,1,1,0,0,2,61.33,3619.66,1,1,0,1,0.0,1.7352941176470589,0.016943580336274678,2
21.0,1,34.0,0,1,1,0,2,72.89,2462.97,1,0,1,1,0.0,1.619047619047619,0.029594351534935465,2
51.0,1,20.0,1,0,0,2,3,102.64,2049.23,1,1,1,0,205.28,0.39215686274509803,0.05008710588855326,1
31.0,1,35.0,0,1,1,0,3,97.5,3407.24,1,1,0,0,0.0,1.1290322580645162,0.02861553632852397,2
35.0,1,28.0,0,1,1,2,2,66.63,1869.96,1,0,0,0,133.26,0.8,0.03563177821985497,2
19.0,0,69.0,1,1,1,1,0,73.11,5037.36,1,0,0,0,73.11,3.6315789473684212,0.014513554719138597,3
43.0,1,15.0,1,1,0,0,3,22.36,338.84,0,1,1,1,0.0,0.3488372093023256,0.06598984771573604,2
49.0,1,27.0,1,1,1,2,1,99.98,2692.89,1,0,0,1,199.96,0.5510204081632653,0.03712739844553621,3
57.0,0,13.0,1,1,1,0,3,26.78,357.03,1,1,1,0,0.0,0.22807017543859648,0.07500770243396915,3
60.0,1,42.0,1,0,1,2,2,68.58,2868.54,1,0,1,0,137.16,0.7,0.023907632454140435,2
29.0,0,15.0,1,0,1,0,3,53.54,807.36,1,0,0,0,0.0,0.5172413793103449,0.06631490289338089,2
61.0,1,3.0,1,1,0,0,2,37.78,93.87,1,0,0,0,0.0,0.04918032786885246,0.40247150314264407,2
38.0,0,64.0,1,0,0,0,3,23.04,1479.77,1,0,0,0,0.0,1.6842105263157894,0.015569987227744851,1
55.0,1,61.0,1,1,1,2,1,63.66,3883.55,1,1,0,0,127.32,1.1090909090909091,0.016392218459914253,3
61.0,1,47.0,0,1,0,0,3,66.07,3120.17,1,1,0,0,0.0,0.7704918032786885,0.021175128278266887,1
51.0,1,22.0,0,1,1,0,2,88.9,1954.93,0,1,0,0,0.0,0.43137254901960786,0.045474774032829825,2
28.0,1,29.0,1,1,1,0,2,78.77,2287.44,1,0,1,0,0.0,1.0357142857142858,0.03443587591368517,3
63.0,1,38.0,0,1,1,0,0,53.53,2017.84,0,1,0,0,0.0,0.6031746031746031,0.02652836696665742,2
50.0,0,52.0,0,1,0,0,1,97.04,5047.96,1,0,0,0,0.0,1.04,0.01922360716012013,1
29.0,0,61.0,1,1,1,0,3,80.74,4911.76,0,1,0,1,0.0,2.103448275862069,0.01643809958141277,3
54.0,0,41.0,0,1,1,2,3,75.23,3072.3,0,1,1,0,150.46,0.7592592592592593,0.02448654102789441,2
19.0,0,44.0,0,1,1,2,1,70.64,3094.75,1,1,1,1,141.28,2.3157894736842106,0.022825753291865255,2
18.0,1,20.0,0,1,1,1,1,101.67,2035.26,0,1,0,1,101.67,1.1111111111111112,0.049954305592405886,2
22.0,0,57.0,0,0,1,2,2,75.89,4308.53,1,1,0,1,151.78,2.590909090909091,0.017613896154837032,1
24.0,0,32.0,0,1,0,1,1,29.47,954.67,0,1,1,0,29.47,1.3333333333333333,0.030869305623932877,1
26.0,0,26.0,1,1,0,0,2,27.09,699.54,1,1,0,0,0.0,1.0,0.03872544815164251,2
51.0,1,35.0,1,1,0,0,2,72.67,2558.32,1,0,1,0,0.0,0.6862745098039216,0.02840535976734732,2
53.0,0,62.0,1,1,0,0,2,102.38,6351.57,0,0,1,0,0.0,1.169811320754717,0.016118849355356235,2
18.0,1,49.0,1,1,1,0,1,22.01,1072.38,1,0,1,0,0.0,2.7222222222222223,0.02052444096309144,3
45.0,1,4.0,1,1,0,0,0,36.0,133.59,1,0,0,0,0.0,0.08888888888888889,0.26948124859645184,2
43.65553060078607,1,70.0,1,1,0,1,1,102.01,7134.69,0,0,1,1,102.01,1.6034623571552595,0.014297748045114786,2
22.0,1,63.0,0,0,0,0,0,85.87,5407.76,1,1,0,0,0.0,2.8636363636363638,0.01587903309318461,0
27.0,0,1.0,1,1,0,0,1,22.3,15.41,1,0,0,1,0.0,0.037037037037037035,1.447112264763141,2
51.0,0,15.0,1,1,1,2,2,78.85,1185.06,1,1,1,0,157.7,0.29411764705882354,0.06653671544056841,3
53.0,1,58.0,0,1,0,0,3,26.72,1541.48,1,0,1,1,0.0,1.0943396226415094,0.017333990710226534,1
22.0,1,38.0,1,1,0,2,1,112.01,4262.42,1,0,1,0,224.02,1.7272727272727273,0.02627849906860422,2
52.0,1,14.0,1,1,1,0,2,54.64,760.41,1,1,1,1,0.0,0.2692307692307692,0.07185597243592273,3
19.0,1,58.0,1,1,0,1,2,81.53,4738.08,0,1,0,0,81.53,3.0526315789473686,0.017207392023773343,2
69.0,0,20.0,1,1,1,0,2,82.92,1667.57,0,1,1,1,0.0,0.2898550724637681,0.04972504902342931,3
27.0,1,57.0,1,1,1,0,2,61.66,3512.66,0,1,0,1,0.0,2.111111111111111,0.017553648801762765,3
25.0,0,38.0,1,1,0,0,1,79.02,3028.12,1,0,0,0,0.0,1.52,0.026095399125530033,2
32.0,1,7.0,1,1,0,1,2,43.92,302.69,0,1,1,0,43.92,0.21875,0.14509894611648883,2
61.0,1,4.0,1,0,0,0,2,65.64,265.39,1,1,1,0,0.0,0.06557377049180328,0.24733411206149442,1
22.0,1,66.0,0,1,1,2,0,107.69,7095.82,0,0,0,0,215.38,3.0,0.015176540554861877,2
54.0,0,61.0,1,0,1,1,3,80.83,4940.69,1,0,1,0,80.83,1.1296296296296295,0.01636006306811397,2
61.0,0,17.0,1,1,0,0,3,34.76,604.95,0,0,0,1,0.0,0.2786885245901639,0.05745929415654186,2
30.0,0,63.0,0,1,1,0,2,82.04,5193.53,0,0,1,1,0.0,2.1,0.015796577664902296,2
48.0,1,55.0,0,1,0,0,2,77.01,4218.73,1,1,0,1,0.0,1.1458333333333333,0.018254308761167463,1
39.0,0,49.0,1,1,1,1,1,119.3,5841.11,1,0,0,1,119.3,1.2564102564102564,0.020424200194825985,3
50.0,1,39.0,1,1,1,1,1,57.23,2239.19,1,0,0,1,57.23,0.78,0.025558349224496357,3
24.0,1,55.0,0,1,0,2,2,103.23,5690.6,0,1,0,0,206.46,2.2916666666666665,0.01814044213263979,1
52.0,0,31.0,1,0,1,2,0,57.37,1786.92,1,1,0,0,114.74,0.5961538461538461,0.032105522351308396,2
57.0,0,63.0,1,1,0,0,2,36.44,2301.87,1,0,0,1,0.0,1.105263157894737,0.015830607288856453,2
58.0,1,26.0,1,0,1,0,3,79.3,2065.28,1,0,0,0,0.0,0.4482758620689655,0.03839673070963743,2
62.0,0,54.0,0,1,1,0,2,52.93,2856.18,0,0,0,1,0.0,0.8709677419354839,0.01853174519813177,2
22.0,0,35.0,1,1,1,0,2,88.4,3088.05,0,1,0,0,0.0,1.5909090909090908,0.028626479493531518,3
52.0,1,58.0,1,1,1,0,3,42.16,2446.12,1,1,1,0,0.0,1.1153846153846154,0.01723545860382974,3
24.0,0,36.0,1,0,1,0,2,109.42,3933.05,1,1,0,0,0.0,1.5,0.027820648097532447,2
64.0,0,57.0,1,1,1,0,2,85.12,4844.63,0,1,0,1,0.0,0.890625,0.017569969223655883,3
50.0,1,65.0,0,1,1,0,3,78.27,5085.83,1,0,0,0,0.0,1.3,0.015389818377727921,2
59.0,0,59.0,0,1,0,0,3,119.58,7045.97,1,1,1,0,0.0,1.0,0.016971403511510833,1
60.0,1,21.0,0,1,1,0,1,104.8,2212.64,1,0,1,0,0.0,0.35,0.047364234579506836,2
66.0,1,44.0,1,1,0,0,0,41.61,1827.0,0,1,0,0,0.0,0.6666666666666666,0.022775041050903118,2
68.0,0,32.0,1,1,1,0,3,64.31,2072.01,0,0,0,1,0.0,0.47058823529411764,0.03103749499278478,3
48.0,0,63.0,1,1,1,0,3,49.3,3101.76,0,0,1,1,0.0,1.3125,0.01589420200144434,3
18.0,0,24.0,1,0,1,0,2,47.96,1156.13,1,0,0,0,0.0,1.3333333333333333,0.04148322420489045,2
36.0,1,71.0,1,1,0,0,2,75.15,5339.15,1,1,0,0,0.0,1.9722222222222223,0.014075274154125659,2
56.0,0,33.0,1,1,1,0,2,87.48,2879.92,1,1,1,1,0.0,0.5892857142857143,0.030375843773438153,3
38.0,1,26.0,1,1,0,2,0,41.67,1080.64,1,0,0,1,83.34,0.6842105263157895,0.038560482676932184,2
62.0,1,50.0,0,1,0,0,1,23.27,1179.89,0,1,1,0,0.0,0.8064516129032258,0.019722177491122053,1
38.0,0,4.0,1,1,0,0,1,107.99,423.83,0,0,0,1,0.0,0.10526315789473684,0.2547955548215086,2
51.0,1,31.0,1,1,0,2,2,103.99,3220.13,1,0,0,1,207.98,0.6078431372549019,0.032293727271880325,2
21.0,1,62.0,1,1,1,1,3,117.52,7303.09,1,1,0,0,117.52,2.9523809523809526,0.016091818668536192,3
28.0,0,43.0,1,1,1,0,2,112.28,4831.6,1,0,1,1,0.0,1.5357142857142858,0.02323867869856776,3
41.0,0,38.0,1,1,0,2,2,92.76,3517.34,0,0,1,1,185.52,0.926829268292683,0.026372201720618424,2
65.0,0,63.0,0,1,1,0,1,28.52,1789.06,1,1,1,0,0.0,0.9692307692307692,0.01594133231976569,2
36.0,0,2.0,1,1,1,1,2,109.69,226.49,1,0,1,0,109.69,0.05555555555555555,0.48430394277893063,3
48.0,0,3.0,0,1,0,0,0,86.91,251.28,1,1,1,0,0.0,0.0625,0.3458691499522445,1
52.0,0,60.0,0,0,1,0,3,42.02,2512.31,1,1,0,1,0.0,1.1538461538461537,0.01672564293419204,1
68.0,0,57.0,1,0,0,1,0,104.71,5948.06,1,1,0,0,104.71,0.8382352941176471,0.017604059138609896,1
24.0,0,5.0,1,1,1,0,2,105.47,536.15,0,1,0,0,0.0,0.20833333333333334,0.19671733656625945,3
61.0,1,11.0,0,1,0,2,2,47.77,521.01,1,0,1,1,95.54,0.18032786885245902,0.09168729966795264,1
20.0,1,64.0,0,1,1,2,3,86.53,5537.56,0,0,1,0,173.06,3.2,0.015626015790348096,2
46.0,0,60.0,1,1,1,0,3,47.82,2869.44,0,0,0,0,0.0,1.3043478260869565,0.016665272666443628,3
23.0,0,64.0,1,1,1,0,0,31.57,2025.94,1,1,1,1,0.0,2.782608695652174,0.015582889917766567,3
32.0,0,11.0,1,1,0,2,1,77.49,861.42,1,1,0,0,154.98,0.34375,0.08995611896635787,2
51.0,1,22.0,1,1,0,2,0,70.72,1540.18,1,0,1,1,141.44,0.43137254901960786,0.04591671103377527,2
49.0,1,33.0,0,1,1,1,2,24.99,805.17,0,0,1,0,24.99,0.673469387755102,0.03103692387942919,2
34.0,0,9.0,1,1,1,2,2,97.2,876.28,1,1,0,1,194.4,0.2647058823529412,0.11092344912585018,3
69.0,1,67.0,0,1,0,0,2,49.8,3343.78,0,1,0,0,0.0,0.9710144927536232,0.014893324321576178,1
41.0,1,44.0,1,1,1,2,1,91.62,4039.51,1,1,1,0,183.24,1.0731707317073171,0.02268096873135603,3
52.0,0,68.0,0,0,1,0,2,79.63,5402.26,1,0,1,1,0.0,1.3076923076923077,0.014740127280064267,1
24.0,0,21.0,0,0,1,1,1,107.75,2263.25,1,0,1,1,107.75,0.875,0.04760852755992489,1
54.0,0,6.0,1,1,1,2,2,106.5,628.58,0,0,0,0,213.0,0.1111111111111111,0.16942950777943935,3
52.0,0,22.0,1,1,1,2,1,110.89,2436.35,1,0,0,0,221.78,0.4230769230769231,0.045514806985859996,3
39.0,1,39.0,1,0,0,1,2,33.57,1324.75,0,1,0,0,33.57,1.0,0.025340630307605208,1
41.0,0,14.0,1,1,0,0,2,59.9,846.05,1,1,0,1,0.0,0.34146341463414637,0.07079959813249809,2
53.0,0,14.0,0,0,0,0,2,96.09,1329.49,1,0,1,0,0.0,0.2641509433962264,0.07227583509466036,0
18.0,0,4.0,1,1,0,0,1,51.78,199.35,0,1,0,0,0.0,0.2222222222222222,0.2597441685477803,2
22.0,1,44.0,0,1,1,0,1,35.29,1536.65,1,0,1,0,0.0,2.0,0.02296554192561741,2
45.0,0,46.0,1,0,0,0,2,114.06,5249.99,0,1,0,0,0.0,1.0222222222222221,0.021725755668106035,1
65.0,0,37.0,0,1,0,0,0,97.0,3579.37,1,1,1,0,0.0,0.5692307692307692,0.027099741015877095,1
27.0,1,9.0,1,0,1,1,0,95.04,869.83,0,0,0,0,95.04,0.3333333333333333,0.1092627294988676,2
34.0,0,26.0,0,1,0,0,3,80.84,2108.01,0,0,0,1,0.0,0.7647058823529411,0.03834896418897443,1
52.0,0,48.0,1,1,1,0,1,109.05,5236.64,0,0,0,0,0.0,0.9230769230769231,0.02082442176662898,3
23.0,1,18.0,0,0,1,0,1,61.94,1116.79,0,1,1,1,0.0,0.782608695652174,0.05546253100403836,1
25.0,1,19.0,1,0,1,2,2,110.73,2107.67,0,1,1,0,221.46,0.76,0.05253668743209326,2
62.0,1,61.0,1,1,0,0,2,71.22,4349.45,1,1,1,0,0.0,0.9838709677419355,0.016374484130177377,2
37.0,0,13.0,1,0,0,1,0,63.45,818.91,1,1,0,0,63.45,0.35135135135135137,0.07748104187273328,1
63.0,0,25.0,1,1,1,2,0,60.45,1500.79,0,1,1,0,120.9,0.3968253968253968,0.04027878650577363,3
22.0,0,16.0,0,0,1,0,1,40.99,680.3,1,1,1,0,0.0,0.7272727272727273,0.06025282963398501,1
51.0,0,60.0,1,0,0,0,2,62.41,3751.37,1,1,0,1,0.0,1.1764705882352942,0.0166365887662374,1
19.0,0,64.0,0,1,1,1,0,95.78,6123.98,0,1,1,0,95.78,3.3684210526315788,0.015640155585093355,2
30.0,0,67.0,1,1,0,0,1,61.42,4117.56,1,0,1,1,0.0,2.2333333333333334,0.014916601093851697,2
47.0,0,34.0,1,0,0,0,3,33.71,1144.75,0,1,1,0,0.0,0.723404255319149,0.029447477615199825,1
19.0,0,45.0,0,1,0,1,0,68.34,3077.79,1,1,0,0,68.34,2.3684210526315788,0.022204243954265887,1
68.0,0,62.0,0,1,0,2,2,39.14,2423.29,0,0,0,0,78.28,0.9117647058823529,0.01615159555810489,1
28.0,0,53.0,1,1,1,0,0,105.96,5623.44,0,1,1,1,0.0,1.8928571428571428,0.018842559003030175,3
30.0,0,20.0,0,0,1,1,0,91.98,1852.74,0,0,1,1,91.98,0.6666666666666666,0.04964539007092199,1
53.0,1,12.0,0,1,1,0,3,75.03,889.34,0,0,0,0,0.0,0.22641509433962265,0.08436593428834867,2
44.0,1,9.0,0,1,1,2,3,51.13,464.31,0,0,1,1,102.26,0.20454545454545456,0.11012039370248326,2
52.0,0,44.0,0,1,0,0,2,30.5,1338.43,0,1,1,0,0.0,0.8461538461538461,0.022787893277945052,1
49.0,1,55.0,1,0,1,0,2,116.49,6409.14,1,1,0,0,0.0,1.1224489795918366,0.018175605463447514,2
31.0,1,66.0,0,1,0,0,3,96.49,6379.34,1,0,1,0,0.0,2.129032258064516,0.01512538914683964,1
31.0,0,67.0,1,1,0,2,0,77.54,5197.83,1,0,0,0,155.08,2.161290322580645,0.014917763759107167,2
25.0,1,27.0,0,1,0,0,0,102.26,2753.38,1,0,0,1,0.0,1.08,0.037139806347107916,1
23.0,1,51.0,1,0,0,1,0,65.64,3352.8,1,1,0,1,65.64,2.217391304347826,0.01957766642806013,1
31.0,0,33.0,1,0,1,2,1,30.92,1007.5,1,0,0,0,61.84,1.064516129032258,0.03068982630272953,2
21.0,0,29.0,1,1,0,2,0,20.19,578.41,0,0,1,0,40.38,1.380952380952381,0.034906035511142616,2
43.65553060078607,1,66.0,1,1,1,1,2,86.83,5717.39,0,0,0,0,86.83,1.5118359367463876,0.015186999662433382,3
68.0,1,45.0,0,0,1,1,1,114.59,5155.6,1,0,1,0,114.59,0.6617647058823529,0.022226317014508494,1
66.0,0,56.0,1,1,0,0,2,64.62,3625.84,0,0,0,1,0.0,0.8484848484848485,0.01782207709110165,2
23.0,0,28.0,1,1,1,2,2,20.42,570.3,0,0,0,1,40.84,1.2173913043478262,0.03580571628967211,3
42.0,1,54.0,1,1,1,0,2,63.88,3443.08,0,0,1,0,0.0,1.2857142857142858,0.018553155895303045,3
59.0,0,23.0,1,1,1,0,3,84.98,1952.33,1,0,1,0,0.0,0.3898305084745763,0.043527477424410835,3
51.0,1,71.0,0,1,1,1,3,53.53,3810.72,1,0,1,0,53.53,1.392156862745098,0.01404721417474913,2
39.0,0,54.0,1,1,0,1,0,70.23,3799.3,0,1,1,1,70.23,1.3846153846153846,0.018484984076014004,2
21.0,1,44.0,1,1,1,2,1,59.35,2618.96,1,1,1,1,118.7,2.0952380952380953,0.022661667226685403,3
27.0,0,70.0,0,1,0,0,3,69.59,4653.36,1,1,1,0,0.0,2.5925925925925926,0.014954785359396223,1
43.65553060078607,1,21.0,0,0,1,0,3,40.7,844.19,0,0,1,1,0.0,0.48103870714657787,0.04821189542638506,1
66.0,1,1.0,1,0,1,0,0,109.08,121.69,1,1,0,1,0.0,0.015151515151515152,0.8963760374722656,2
26.0,0,28.0,1,0,1,0,1,55.62,1551.0,1,0,0,1,0.0,1.0769230769230769,0.03586073500967118,2
56.0,0,4.0,1,0,1,0,0,45.53,183.31,1,0,1,1,0.0,0.07142857142857142,0.24837706617205826,2
44.0,0,53.0,0,0,1,2,3,99.76,5288.72,1,0,1,0,199.52,1.2045454545454546,0.018862787215053925,1
41.0,1,19.0,1,1,1,0,1,45.71,855.6,1,0,0,0,0.0,0.4634146341463415,0.053424497428705,3
58.0,1,39.0,1,1,0,0,0,57.63,2251.27,0,1,1,1,0.0,0.6724137931034483,0.025598884185370926,2
34.0,1,61.0,1,1,0,0,1,65.79,4017.25,1,0,0,0,0.0,1.7941176470588236,0.016376874727736638,2
31.0,0,43.0,0,0,1,0,0,109.71,4737.02,0,0,0,1,0.0,1.3870967741935485,0.02316013020844328,1
43.0,1,2.0,1,1,1,0,2,108.41,219.37,0,1,1,1,0.0,0.046511627906976744,0.49418790171855764,3
21.0,1,9.0,1,1,1,2,2,56.29,512.85,1,1,1,0,112.58,0.42857142857142855,0.1097591888466413,3
56.0,0,52.0,0,1,1,0,2,100.42,5205.5,0,1,1,0,0.0,0.9285714285714286,0.019291134377101143,2
30.0,1,21.0,1,1,1,1,2,26.96,573.84,0,0,1,1,26.96,0.7,0.04698173706956643,3
34.0,0,24.0,1,1,1,2,2,82.78,1982.99,1,1,1,0,165.56,0.7058823529411765,0.04174504157862621,3
26.0,0,17.0,1,0,1,0,0,103.74,1749.72,1,1,1,0,0.0,0.6538461538461539,0.05928948631781084,2
43.65553060078607,0,61.0,1,0,0,1,1,71.89,4387.65,0,1,0,0,71.89,1.3973029112352977,0.016384625027064604,1
57.0,0,24.0,0,1,1,1,0,71.94,1733.03,0,0,0,1,71.94,0.42105263157894735,0.04151111059820084,2
29.0,1,6.0,0,1,1,0,3,69.91,399.72,0,0,1,0,0.0,0.20689655172413793,0.1748974281997398,2
45.0,0,15.0,0,1,1,1,2,106.65,1605.43,1,1,0,1,106.65,0.3333333333333333,0.06643080047090187,2
56.0,0,2.0,0,0,0,1,0,32.11,74.66,0,0,1,0,32.11,0.03571428571428571,0.4300830431288508,0
36.0,1,21.0,0,1,1,0,2,84.65,1767.92,1,0,0,0,0.0,0.5833333333333334,0.04788112584279832,2
43.65553060078607,0,7.0,1,1,0,2,0,94.22,646.18,0,0,1,0,188.44,0.16034623571552595,0.14581076480237706,2
65.0,0,28.0,1,1,1,0,1,84.1,2352.26,0,1,1,0,0.0,0.4307692307692308,0.03575285045020533,3
37.0,1,70.0,1,1,0,0,0,41.3,2891.0,1,1,1,1,0.0,1.8918918918918919,0.014285714285714285,2
25.0,1,14.0,1,1,0,0,0,117.99,1664.24,0,0,0,0,0.0,0.56,0.07089722636158247,2
34.0,0,17.0,1,1,1,2,3,113.37,1949.44,0,0,0,0,226.74,0.5,0.058155162508207486,3
27.0,0,62.0,1,1,0,0,1,56.58,3510.34,0,0,1,0,0.0,2.2962962962962963,0.01611809682253001,2
28.0,0,49.0,1,1,0,0,2,28.44,1387.13,0,0,0,0,0.0,1.75,0.020502764701217622,2
43.65553060078607,0,33.0,1,1,1,2,1,119.17,3939.31,0,0,0,0,238.34,0.7559179683731938,0.030251490743302762,3
69.0,0,10.0,0,1,1,0,3,92.9,944.27,0,0,0,0,0.0,0.14492753623188406,0.09838287777860147,2
56.0,1,71.0,1,0,1,0,2,24.14,1692.01,1,1,0,0,0.0,1.2678571428571428,0.014267055159248468,2
24.0,0,6.0,1,1,0,0,1,50.35,311.36,0,1,1,0,0.0,0.25,0.16170991778006166,2
18.0,0,14.0,0,0,1,0,1,36.41,511.94,1,0,1,0,0.0,0.7777777777777778,0.07112161581435324,1
47.0,0,23.0,1,1,0,0,2,61.28,1417.46,0,1,1,0,0.0,0.48936170212765956,0.04323226052234278,2
33.0,0,44.0,1,0,1,0,2,117.94,5173.92,1,0,0,0,0.0,1.3333333333333333,0.0227950954015524,2
55.0,1,42.0,0,0,1,0,0,84.63,3551.0,1,1,1,1,0.0,0.7636363636363637,0.023832723176569977,1
30.0,0,9.0,1,1,0,0,1,40.05,356.66,0,1,0,0,0.0,0.3,0.11229181853866425,2
56.0,1,53.0,0,1,0,0,0,91.66,4859.68,0,0,0,0,0.0,0.9464285714285714,0.018861324202416617,1
54.0,1,70.0,0,1,0,0,2,27.09,1888.22,0,0,0,1,0.0,1.2962962962962963,0.014346845176939127,1
46.0,1,60.0,1,0,1,0,3,116.74,6997.73,1,1,0,0,0.0,1.3043478260869565,0.016682552770684207,2
68.0,0,47.0,0,0,1,2,0,117.76,5526.68,1,0,0,1,235.52,0.6911764705882353,0.02130754811206728,1
43.65553060078607,1,15.0,1,0,0,0,2,69.82,1051.85,1,0,0,0,0.0,0.34359907653326993,0.06637828587726387,1
28.0,0,11.0,1,0,0,0,2,106.74,1177.99,0,0,1,0,0.0,0.39285714285714285,0.0906119746347592,1
22.0,1,36.0,1,1,1,0,2,42.81,1535.46,1,1,1,0,0.0,1.6363636363636365,0.027880895627368996,3
53.0,1,31.0,1,1,1,0,3,52.34,1631.45,0,1,1,0,0.0,0.5849056603773585,0.03208189034294646,3
32.0,0,2.0,0,1,0,0,0,56.16,95.61,1,0,0,0,0.0,0.0625,0.5873862566677126,1
33.0,0,60.0,1,0,0,0,1,105.0,6292.65,1,0,1,0,0.0,1.8181818181818181,0.01668613382279326,1
18.0,1,52.0,1,1,1,1,3,98.0,5104.08,1,0,1,1,98.0,2.888888888888889,0.019200326013698844,3
68.0,0,58.0,1,1,0,1,3,103.95,6024.8,1,1,1,1,103.95,0.8529411764705882,0.01725368476961891,2
50.0,1,48.0,0,1,1,1,2,100.3,4832.14,0,1,0,0,100.3,0.96,0.02075684893235709,2
65.0,0,64.0,1,0,1,0,1,99.12,6327.62,1,1,0,0,0.0,0.9846153846153847,0.01566465748575294,2
